Año,Entidad,Modalidad,Tipo,Subtipo,Total
2013,Morelos,Priv. de la libertad (secuestro),Secuestro,Secuestro,150
2013,Morelos,Delitos sexuales (violacion),Violacion,Violacion,429
2013,Morelos,Otros delitos,Amenazas,Amenazas,2888
2013,Morelos,Otros delitos,Estupro,Estupro,88
2013,Morelos,Otros delitos,Otros sexuales,Otros sexuales,310
2013,Morelos,Otros delitos,Resto de los delitos (otros),Resto de los delitos (otros),10666
2013,Nayarit,Robo comun,Con violencia,A casa habitacion,126
2013,Nayarit,Robo comun,Con violencia,A negocio,65
2013,Nayarit,Robo comun,Con violencia,De vehiculos,53
2013,Nayarit,Robo comun,Con violencia,A transportistas,0
2013,Nayarit,Robo comun,Con violencia,A transeuntes,0
2013,Nayarit,Robo comun,Con violencia,Otros,252
2013,Nayarit,Robo comun,Con violencia,Sin datos,0
2013,Nayarit,Robo comun,Sin violencia,A casa habitacion,234
2013,Nayarit,Robo comun,Sin violencia,A negocio,105
2013,Nayarit,Robo comun,Sin violencia,De vehiculos,368
2013,Nayarit,Robo comun,Sin violencia,A transportistas,0
2013,Nayarit,Robo comun,Sin violencia,A transeuntes,0
2013,Nayarit,Robo comun,Sin violencia,Otros,654
2013,Nayarit,Robo comun,Sin violencia,Sin datos,0
2013,Nayarit,Robo de ganado (abigeato),Abigeato,Abigeato,58
2013,Nayarit,Robo en instituciones bancarias,Con violencia,A bancos,0
2013,Nayarit,Robo en instituciones bancarias,Con violencia,A casa de bolsa,0
2013,Nayarit,Robo en instituciones bancarias,Con violencia,A casa de cambio,0
2013,Nayarit,Robo en instituciones bancarias,Con violencia,A empresa de traslado de valores,0
2013,Nayarit,Robo en instituciones bancarias,Con violencia,Otros,0
2013,Nayarit,Robo en instituciones bancarias,Con violencia,Sin datos,0
2013,Nayarit,Robo en instituciones bancarias,Sin violencia,A bancos,0
2013,Nayarit,Robo en instituciones bancarias,Sin violencia,A casa de bolsa,0
2013,Nayarit,Robo en instituciones bancarias,Sin violencia,A casa de cambio,0
2013,Nayarit,Robo en instituciones bancarias,Sin violencia,A empresa de traslado de valores,0
2013,Nayarit,Robo en instituciones bancarias,Sin violencia,Otros,0
2013,Nayarit,Robo en instituciones bancarias,Sin violencia,Sin datos,0
2013,Nayarit,Robo en carreteras,Con violencia,A camiones de carga,1
2013,Nayarit,Robo en carreteras,Con violencia,A autobuses,0
2013,Nayarit,Robo en carreteras,Con violencia,A vehiculos particulares,1
2013,Nayarit,Robo en carreteras,Con violencia,Otros,9
2013,Nayarit,Robo en carreteras,Con violencia,Sin datos,0
2013,Nayarit,Robo en carreteras,Sin violencia,A camiones de carga,0
2013,Nayarit,Robo en carreteras,Sin violencia,A autobuses,0
2013,Nayarit,Robo en carreteras,Sin violencia,A vehiculos particulares,0
2013,Nayarit,Robo en carreteras,Sin violencia,Otros,0
2013,Nayarit,Robo en carreteras,Sin violencia,Sin datos,0
2013,Nayarit,Lesiones,Dolosas,Con arma blanca,58
2013,Nayarit,Lesiones,Dolosas,Con arma de fuego,14
2013,Nayarit,Lesiones,Dolosas,Otros,186
2013,Nayarit,Lesiones,Dolosas,Sin datos,279
2013,Nayarit,Lesiones,Culposas,Con arma blanca,2
2013,Nayarit,Lesiones,Culposas,Con arma de fuego,0
2013,Nayarit,Lesiones,Culposas,Otros,16
2013,Nayarit,Lesiones,Culposas,Sin datos,116
2013,Nayarit,Homicidios,Dolosos,Con arma de fuego,92
2013,Nayarit,Homicidios,Dolosos,Con arma blanca,32
2013,Nayarit,Homicidios,Dolosos,Otros,11
2013,Nayarit,Homicidios,Dolosos,Sin datos,16
2013,Nayarit,Homicidios,Culposos,Con arma de fuego,0
2013,Nayarit,Homicidios,Culposos,Con arma blanca,0
2013,Nayarit,Homicidios,Culposos,Otros,7
2013,Nayarit,Homicidios,Culposos,Sin datos,117
2013,Nayarit,Delitos patrimoniales,Abuso de confianza,Abuso de confianza,184
2013,Nayarit,Delitos patrimoniales,Daño en propiedad ajena,Daño en propiedad ajena,426
2013,Nayarit,Delitos patrimoniales,Extorsion,Extorsion,0
2013,Nayarit,Delitos patrimoniales,Fraude,Fraude,681
2013,Nayarit,Delitos patrimoniales,Despojo,Con violencia,33
2013,Nayarit,Delitos patrimoniales,Despojo,Sin violencia,178
2013,Nayarit,Delitos patrimoniales,Despojo,Sin datos,0
2013,Nayarit,Priv. de la libertad (secuestro),Secuestro,Secuestro,5
2013,Nayarit,Delitos sexuales (violacion),Violacion,Violacion,110
2013,Nayarit,Otros delitos,Amenazas,Amenazas,247
2013,Nayarit,Otros delitos,Estupro,Estupro,31
2013,Nayarit,Otros delitos,Otros sexuales,Otros sexuales,133
2013,Nayarit,Otros delitos,Resto de los delitos (otros),Resto de los delitos (otros),2685
2013,Nuevo León,Robo comun,Con violencia,A casa habitacion,334
2013,Nuevo León,Robo comun,Con violencia,A negocio,1467
2013,Nuevo León,Robo comun,Con violencia,De vehiculos,1544
2013,Nuevo León,Robo comun,Con violencia,A transportistas,0
2013,Nuevo León,Robo comun,Con violencia,A transeuntes,3175
2013,Nuevo León,Robo comun,Con violencia,Otros,102
2013,Nuevo León,Robo comun,Con violencia,Sin datos,0
2013,Nuevo León,Robo comun,Sin violencia,A casa habitacion,4445
2013,Nuevo León,Robo comun,Sin violencia,A negocio,2019
2013,Nuevo León,Robo comun,Sin violencia,De vehiculos,2408
2013,Nuevo León,Robo comun,Sin violencia,A transportistas,0
2013,Nuevo León,Robo comun,Sin violencia,A transeuntes,901
2013,Nuevo León,Robo comun,Sin violencia,Otros,4090
2013,Nuevo León,Robo comun,Sin violencia,Sin datos,0
2013,Nuevo León,Robo de ganado (abigeato),Abigeato,Abigeato,308
2013,Nuevo León,Robo en instituciones bancarias,Con violencia,A bancos,26
2013,Nuevo León,Robo en instituciones bancarias,Con violencia,A casa de bolsa,0
2013,Nuevo León,Robo en instituciones bancarias,Con violencia,A casa de cambio,0
2013,Nuevo León,Robo en instituciones bancarias,Con violencia,A empresa de traslado de valores,0
2013,Nuevo León,Robo en instituciones bancarias,Con violencia,Otros,0
2013,Nuevo León,Robo en instituciones bancarias,Con violencia,Sin datos,0
2013,Nuevo León,Robo en instituciones bancarias,Sin violencia,A bancos,0
2013,Nuevo León,Robo en instituciones bancarias,Sin violencia,A casa de bolsa,0
2013,Nuevo León,Robo en instituciones bancarias,Sin violencia,A casa de cambio,0
2013,Nuevo León,Robo en instituciones bancarias,Sin violencia,A empresa de traslado de valores,0
2013,Nuevo León,Robo en instituciones bancarias,Sin violencia,Otros,0
2013,Nuevo León,Robo en instituciones bancarias,Sin violencia,Sin datos,0
2013,Nuevo León,Robo en carreteras,Con violencia,A camiones de carga,0
2013,Nuevo León,Robo en carreteras,Con violencia,A autobuses,0
2013,Nuevo León,Robo en carreteras,Con violencia,A vehiculos particulares,0
2013,Nuevo León,Robo en carreteras,Con violencia,Otros,4
2013,Nuevo León,Robo en carreteras,Con violencia,Sin datos,0
2013,Nuevo León,Robo en carreteras,Sin violencia,A camiones de carga,0
2013,Nuevo León,Robo en carreteras,Sin violencia,A autobuses,0
2013,Nuevo León,Robo en carreteras,Sin violencia,A vehiculos particulares,0
2013,Nuevo León,Robo en carreteras,Sin violencia,Otros,8
2013,Nuevo León,Robo en carreteras,Sin violencia,Sin datos,0
2013,Nuevo León,Lesiones,Dolosas,Con arma blanca,405
2013,Nuevo León,Lesiones,Dolosas,Con arma de fuego,97
2013,Nuevo León,Lesiones,Dolosas,Otros,4130
2013,Nuevo León,Lesiones,Dolosas,Sin datos,0
2013,Nuevo León,Lesiones,Culposas,Con arma blanca,1
2013,Nuevo León,Lesiones,Culposas,Con arma de fuego,0
2013,Nuevo León,Lesiones,Culposas,Otros,4268
2013,Nuevo León,Lesiones,Culposas,Sin datos,0
2013,Nuevo León,Homicidios,Dolosos,Con arma de fuego,517
2013,Nuevo León,Homicidios,Dolosos,Con arma blanca,81
2013,Nuevo León,Homicidios,Dolosos,Otros,121
2013,Nuevo León,Homicidios,Dolosos,Sin datos,0
2013,Nuevo León,Homicidios,Culposos,Con arma de fuego,0
2013,Nuevo León,Homicidios,Culposos,Con arma blanca,0
2013,Nuevo León,Homicidios,Culposos,Otros,532
2013,Nuevo León,Homicidios,Culposos,Sin datos,0
2013,Nuevo León,Delitos patrimoniales,Abuso de confianza,Abuso de confianza,803
2013,Nuevo León,Delitos patrimoniales,Daño en propiedad ajena,Daño en propiedad ajena,7150
2013,Nuevo León,Delitos patrimoniales,Extorsion,Extorsion,285
2013,Nuevo León,Delitos patrimoniales,Fraude,Fraude,2149
2013,Nuevo León,Delitos patrimoniales,Despojo,Con violencia,22
2013,Nuevo León,Delitos patrimoniales,Despojo,Sin violencia,440
2013,Nuevo León,Delitos patrimoniales,Despojo,Sin datos,0
2013,Nuevo León,Priv. de la libertad (secuestro),Secuestro,Secuestro,46
2013,Nuevo León,Delitos sexuales (violacion),Violacion,Violacion,515
2013,Nuevo León,Otros delitos,Amenazas,Amenazas,3972
2013,Nuevo León,Otros delitos,Estupro,Estupro,126
2013,Nuevo León,Otros delitos,Otros sexuales,Otros sexuales,915
2013,Nuevo León,Otros delitos,Resto de los delitos (otros),Resto de los delitos (otros),21966
2013,Oaxaca,Robo comun,Con violencia,A casa habitacion,855
2013,Oaxaca,Robo comun,Con violencia,A negocio,388
2013,Oaxaca,Robo comun,Con violencia,De vehiculos,238
2013,Oaxaca,Robo comun,Con violencia,A transportistas,66
2013,Oaxaca,Robo comun,Con violencia,A transeuntes,1729
2013,Oaxaca,Robo comun,Con violencia,Otros,800
2013,Oaxaca,Robo comun,Con violencia,Sin datos,0
2013,Oaxaca,Robo comun,Sin violencia,A casa habitacion,1259
2013,Oaxaca,Robo comun,Sin violencia,A negocio,466
2013,Oaxaca,Robo comun,Sin violencia,De vehiculos,1287
2013,Oaxaca,Robo comun,Sin violencia,A transportistas,56
2013,Oaxaca,Robo comun,Sin violencia,A transeuntes,1674
2013,Oaxaca,Robo comun,Sin violencia,Otros,3103
2013,Oaxaca,Robo comun,Sin violencia,Sin datos,14
2013,Oaxaca,Robo de ganado (abigeato),Abigeato,Abigeato,156
2013,Oaxaca,Robo en instituciones bancarias,Con violencia,A bancos,27
2013,Oaxaca,Robo en instituciones bancarias,Con violencia,A casa de bolsa,0
2013,Oaxaca,Robo en instituciones bancarias,Con violencia,A casa de cambio,1
2013,Oaxaca,Robo en instituciones bancarias,Con violencia,A empresa de traslado de valores,0
2013,Oaxaca,Robo en instituciones bancarias,Con violencia,Otros,32
2013,Oaxaca,Robo en instituciones bancarias,Con violencia,Sin datos,1
2013,Oaxaca,Robo en instituciones bancarias,Sin violencia,A bancos,1
2013,Oaxaca,Robo en instituciones bancarias,Sin violencia,A casa de bolsa,0
2013,Oaxaca,Robo en instituciones bancarias,Sin violencia,A casa de cambio,0
2013,Oaxaca,Robo en instituciones bancarias,Sin violencia,A empresa de traslado de valores,0
2013,Oaxaca,Robo en instituciones bancarias,Sin violencia,Otros,23
2013,Oaxaca,Robo en instituciones bancarias,Sin violencia,Sin datos,0
2013,Oaxaca,Robo en carreteras,Con violencia,A camiones de carga,21
2013,Oaxaca,Robo en carreteras,Con violencia,A autobuses,13
2013,Oaxaca,Robo en carreteras,Con violencia,A vehiculos particulares,22
2013,Oaxaca,Robo en carreteras,Con violencia,Otros,31
2013,Oaxaca,Robo en carreteras,Con violencia,Sin datos,4
2013,Oaxaca,Robo en carreteras,Sin violencia,A camiones de carga,4
2013,Oaxaca,Robo en carreteras,Sin violencia,A autobuses,5
2013,Oaxaca,Robo en carreteras,Sin violencia,A vehiculos particulares,11
2013,Oaxaca,Robo en carreteras,Sin violencia,Otros,34
2013,Oaxaca,Robo en carreteras,Sin violencia,Sin datos,0
2013,Oaxaca,Lesiones,Dolosas,Con arma blanca,5
2013,Oaxaca,Lesiones,Dolosas,Con arma de fuego,5
2013,Oaxaca,Lesiones,Dolosas,Otros,4737
2013,Oaxaca,Lesiones,Dolosas,Sin datos,30
2013,Oaxaca,Lesiones,Culposas,Con arma blanca,3
2013,Oaxaca,Lesiones,Culposas,Con arma de fuego,0
2013,Oaxaca,Lesiones,Culposas,Otros,1015
2013,Oaxaca,Lesiones,Culposas,Sin datos,298
2013,Oaxaca,Homicidios,Dolosos,Con arma de fuego,3
2013,Oaxaca,Homicidios,Dolosos,Con arma blanca,1
2013,Oaxaca,Homicidios,Dolosos,Otros,532
2013,Oaxaca,Homicidios,Dolosos,Sin datos,0
2013,Oaxaca,Homicidios,Culposos,Con arma de fuego,0
2013,Oaxaca,Homicidios,Culposos,Con arma blanca,0
2013,Oaxaca,Homicidios,Culposos,Otros,389
2013,Oaxaca,Homicidios,Culposos,Sin datos,246
2013,Oaxaca,Delitos patrimoniales,Abuso de confianza,Abuso de confianza,710
2013,Oaxaca,Delitos patrimoniales,Daño en propiedad ajena,Daño en propiedad ajena,4198
2013,Oaxaca,Delitos patrimoniales,Extorsion,Extorsion,173
2013,Oaxaca,Delitos patrimoniales,Fraude,Fraude,2682
2013,Oaxaca,Delitos patrimoniales,Despojo,Con violencia,65
2013,Oaxaca,Delitos patrimoniales,Despojo,Sin violencia,115
2013,Oaxaca,Delitos patrimoniales,Despojo,Sin datos,677
2013,Oaxaca,Priv. de la libertad (secuestro),Secuestro,Secuestro,45
2013,Oaxaca,Delitos sexuales (violacion),Violacion,Violacion,197
2013,Oaxaca,Otros delitos,Amenazas,Amenazas,2496
2013,Oaxaca,Otros delitos,Estupro,Estupro,60
2013,Oaxaca,Otros delitos,Otros sexuales,Otros sexuales,206
2013,Oaxaca,Otros delitos,Resto de los delitos (otros),Resto de los delitos (otros),13607
2013,Puebla,Robo comun,Con violencia,A casa habitacion,277
2013,Puebla,Robo comun,Con violencia,A negocio,712
2013,Puebla,Robo comun,Con violencia,De vehiculos,552
2013,Puebla,Robo comun,Con violencia,A transportistas,112
2013,Puebla,Robo comun,Con violencia,A transeuntes,4969
2013,Puebla,Robo comun,Con violencia,Otros,6795
2013,Puebla,Robo comun,Con violencia,Sin datos,0
2013,Puebla,Robo comun,Sin violencia,A casa habitacion,3530
2013,Puebla,Robo comun,Sin violencia,A negocio,1530
2013,Puebla,Robo comun,Sin violencia,De vehiculos,2391
2013,Puebla,Robo comun,Sin violencia,A transportistas,21
2013,Puebla,Robo comun,Sin violencia,A transeuntes,180
2013,Puebla,Robo comun,Sin violencia,Otros,17054
2013,Puebla,Robo comun,Sin violencia,Sin datos,0
2013,Puebla,Robo de ganado (abigeato),Abigeato,Abigeato,311
2013,Puebla,Robo en instituciones bancarias,Con violencia,A bancos,4
2013,Puebla,Robo en instituciones bancarias,Con violencia,A casa de bolsa,0
2013,Puebla,Robo en instituciones bancarias,Con violencia,A casa de cambio,0
2013,Puebla,Robo en instituciones bancarias,Con violencia,A empresa de traslado de valores,0
2013,Puebla,Robo en instituciones bancarias,Con violencia,Otros,0
2013,Puebla,Robo en instituciones bancarias,Con violencia,Sin datos,0
2013,Puebla,Robo en instituciones bancarias,Sin violencia,A bancos,2
2013,Puebla,Robo en instituciones bancarias,Sin violencia,A casa de bolsa,0
2013,Puebla,Robo en instituciones bancarias,Sin violencia,A casa de cambio,0
2013,Puebla,Robo en instituciones bancarias,Sin violencia,A empresa de traslado de valores,0
2013,Puebla,Robo en instituciones bancarias,Sin violencia,Otros,0
2013,Puebla,Robo en instituciones bancarias,Sin violencia,Sin datos,0
2013,Puebla,Robo en carreteras,Con violencia,A camiones de carga,155
2013,Puebla,Robo en carreteras,Con violencia,A autobuses,26
2013,Puebla,Robo en carreteras,Con violencia,A vehiculos particulares,10
2013,Puebla,Robo en carreteras,Con violencia,Otros,17
2013,Puebla,Robo en carreteras,Con violencia,Sin datos,0
2013,Puebla,Robo en carreteras,Sin violencia,A camiones de carga,3
2013,Puebla,Robo en carreteras,Sin violencia,A autobuses,0
2013,Puebla,Robo en carreteras,Sin violencia,A vehiculos particulares,4
2013,Puebla,Robo en carreteras,Sin violencia,Otros,1
2013,Puebla,Robo en carreteras,Sin violencia,Sin datos,0
2013,Puebla,Lesiones,Dolosas,Con arma blanca,294
2013,Puebla,Lesiones,Dolosas,Con arma de fuego,183
2013,Puebla,Lesiones,Dolosas,Otros,6151
2013,Puebla,Lesiones,Dolosas,Sin datos,0
2013,Puebla,Lesiones,Culposas,Con arma blanca,0
2013,Puebla,Lesiones,Culposas,Con arma de fuego,0
2013,Puebla,Lesiones,Culposas,Otros,2382
2013,Puebla,Lesiones,Culposas,Sin datos,0
2013,Puebla,Homicidios,Dolosos,Con arma de fuego,201
2013,Puebla,Homicidios,Dolosos,Con arma blanca,86
2013,Puebla,Homicidios,Dolosos,Otros,122
2013,Puebla,Homicidios,Dolosos,Sin datos,0
2013,Puebla,Homicidios,Culposos,Con arma de fuego,0
2013,Puebla,Homicidios,Culposos,Con arma blanca,0
2013,Puebla,Homicidios,Culposos,Otros,658
2013,Puebla,Homicidios,Culposos,Sin datos,0
2013,Puebla,Delitos patrimoniales,Abuso de confianza,Abuso de confianza,1427
2013,Puebla,Delitos patrimoniales,Daño en propiedad ajena,Daño en propiedad ajena,4831
2013,Puebla,Delitos patrimoniales,Extorsion,Extorsion,258
2013,Puebla,Delitos patrimoniales,Fraude,Fraude,4578
2013,Puebla,Delitos patrimoniales,Despojo,Con violencia,257
2013,Puebla,Delitos patrimoniales,Despojo,Sin violencia,1029
2013,Puebla,Delitos patrimoniales,Despojo,Sin datos,0
2013,Puebla,Priv. de la libertad (secuestro),Secuestro,Secuestro,33
2013,Puebla,Delitos sexuales (violacion),Violacion,Violacion,449
2013,Puebla,Otros delitos,Amenazas,Amenazas,6311
2013,Puebla,Otros delitos,Estupro,Estupro,211
2013,Puebla,Otros delitos,Otros sexuales,Otros sexuales,913
2013,Puebla,Otros delitos,Resto de los delitos (otros),Resto de los delitos (otros),12398
2013,Querétaro,Robo comun,Con violencia,A casa habitacion,80
2013,Querétaro,Robo comun,Con violencia,A negocio,446
2013,Querétaro,Robo comun,Con violencia,De vehiculos,168
2013,Querétaro,Robo comun,Con violencia,A transportistas,73
2013,Querétaro,Robo comun,Con violencia,A transeuntes,715
2013,Querétaro,Robo comun,Con violencia,Otros,271
2013,Querétaro,Robo comun,Con violencia,Sin datos,0
2013,Querétaro,Robo comun,Sin violencia,A casa habitacion,2077
2013,Querétaro,Robo comun,Sin violencia,A negocio,658
2013,Querétaro,Robo comun,Sin violencia,De vehiculos,2657
2013,Querétaro,Robo comun,Sin violencia,A transportistas,5
2013,Querétaro,Robo comun,Sin violencia,A transeuntes,158
2013,Querétaro,Robo comun,Sin violencia,Otros,6487
2013,Querétaro,Robo comun,Sin violencia,Sin datos,0
2013,Querétaro,Robo de ganado (abigeato),Abigeato,Abigeato,154
2013,Querétaro,Robo en instituciones bancarias,Con violencia,A bancos,2
2013,Querétaro,Robo en instituciones bancarias,Con violencia,A casa de bolsa,0
2013,Querétaro,Robo en instituciones bancarias,Con violencia,A casa de cambio,0
2013,Querétaro,Robo en instituciones bancarias,Con violencia,A empresa de traslado de valores,0
2013,Querétaro,Robo en instituciones bancarias,Con violencia,Otros,0
2013,Querétaro,Robo en instituciones bancarias,Con violencia,Sin datos,0
2013,Querétaro,Robo en instituciones bancarias,Sin violencia,A bancos,1
2013,Querétaro,Robo en instituciones bancarias,Sin violencia,A casa de bolsa,0
2013,Querétaro,Robo en instituciones bancarias,Sin violencia,A casa de cambio,0
2013,Querétaro,Robo en instituciones bancarias,Sin violencia,A empresa de traslado de valores,0
2013,Querétaro,Robo en instituciones bancarias,Sin violencia,Otros,0
2013,Querétaro,Robo en instituciones bancarias,Sin violencia,Sin datos,0
2013,Querétaro,Robo en carreteras,Con violencia,A camiones de carga,0
2013,Querétaro,Robo en carreteras,Con violencia,A autobuses,0
2013,Querétaro,Robo en carreteras,Con violencia,A vehiculos particulares,0
2013,Querétaro,Robo en carreteras,Con violencia,Otros,0
2013,Querétaro,Robo en carreteras,Con violencia,Sin datos,0
2013,Querétaro,Robo en carreteras,Sin violencia,A camiones de carga,0
2013,Querétaro,Robo en carreteras,Sin violencia,A autobuses,0
2013,Querétaro,Robo en carreteras,Sin violencia,A vehiculos particulares,0
2013,Querétaro,Robo en carreteras,Sin violencia,Otros,0
2013,Querétaro,Robo en carreteras,Sin violencia,Sin datos,0
2013,Querétaro,Lesiones,Dolosas,Con arma blanca,36
2013,Querétaro,Lesiones,Dolosas,Con arma de fuego,10
2013,Querétaro,Lesiones,Dolosas,Otros,15
2013,Querétaro,Lesiones,Dolosas,Sin datos,2672
